split,scope,episode_id,label_category,anomaly_type,sensors,stations,cluster,start_utc,end_utc,affected_rows,random_seed,description,i10_domain,i10_lane,i10_seed,severity,stream_action
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0034,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","43021099999,43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-02-15T15:00:00+00:00,2023-02-16T09:30:00+00:00,102,10023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0035,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","43021099999,43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-02-08T13:30:00+00:00,2023-02-09T19:00:00+00:00,164,10023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0036,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-02-19T09:00:00+00:00,2023-02-20T01:00:00+00:00,78,10023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0037,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","43021099999,43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-02-07T03:00:00+00:00,2023-02-07T19:30:00+00:00,108,10023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0038,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-02-02T13:30:00+00:00,2023-02-03T18:00:00+00:00,158,10023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0039,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-01-26T06:00:00+00:00,2023-01-27T01:00:00+00:00,97,10023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0040,sensor_fault,bias,pressure,43021099999,india_hyderabad,2023-01-26T08:00:00+00:00,2023-01-28T05:00:00+00:00,17,10023,bias applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0041,sensor_fault,drift,humidity,43128599999,india_hyderabad,2023-02-04T03:30:00+00:00,2023-02-04T16:30:00+00:00,27,10023,drift applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0042,sensor_fault,frozen_sensor,humidity,43086099999,india_hyderabad,2023-01-27T03:00:00+00:00,2023-01-28T03:00:00+00:00,9,10023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0043,sensor_fault,spike,pressure,43128099999,india_hyderabad,2023-02-01T13:00:00+00:00,2023-02-01T13:00:00+00:00,1,10023,spike applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,calibration,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0044,sensor_fault,noise,pressure,43213099999,india_hyderabad,2023-01-14T15:00:00+00:00,2023-01-16T15:00:00+00:00,17,10023,noise applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0045,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","42705699999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-03-31T11:00:00+00:00,2023-04-01T03:30:00+00:00,105,10023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0046,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-03-07T10:30:00+00:00,2023-03-08T05:30:00+00:00,128,10023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0047,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-03-06T18:00:00+00:00,2023-03-07T11:30:00+00:00,126,10023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0048,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-03-05T15:30:00+00:00,2023-03-06T06:00:00+00:00,99,10023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0049,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-04-02T20:00:00+00:00,2023-04-03T13:00:00+00:00,131,10023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0050,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-03-28T21:30:00+00:00,2023-03-30T03:30:00+00:00,219,10023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0051,sensor_fault,bias,pressure,43233099999,india_bengaluru,2023-03-14T03:00:00+00:00,2023-03-14T12:00:00+00:00,4,10023,bias applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0052,sensor_fault,drift,pressure,43295099999,india_bengaluru,2023-03-23T12:00:00+00:00,2023-03-25T15:00:00+00:00,18,10023,drift applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0053,sensor_fault,frozen_sensor,humidity,43284099999,india_bengaluru,2023-03-30T04:00:00+00:00,2023-03-31T06:00:00+00:00,53,10023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0054,sensor_fault,spike,pressure,43284099999,india_bengaluru,2023-03-27T22:00:00+00:00,2023-03-27T22:00:00+00:00,1,10023,spike applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0055,sensor_fault,noise,humidity,43284099999,india_bengaluru,2023-04-02T00:00:00+00:00,2023-04-03T19:30:00+00:00,56,10023,noise applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0056,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-03-05T06:00:00+00:00,2023-03-06T01:30:00+00:00,63,10023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0057,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","43245099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-03-30T18:00:00+00:00,2023-03-31T08:30:00+00:00,42,10023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0058,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-03-17T02:30:00+00:00,2023-03-17T21:00:00+00:00,67,10023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0059,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-04-16T05:30:00+00:00,2023-04-17T01:00:00+00:00,57,10023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0060,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-04-17T05:00:00+00:00,2023-04-17T18:00:00+00:00,47,10023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0061,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-03-13T18:00:00+00:00,2023-03-14T09:00:00+00:00,50,10023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0062,sensor_fault,bias,humidity,43275099999,india_chennai,2023-03-20T00:00:00+00:00,2023-03-20T09:00:00+00:00,4,10023,bias applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0063,sensor_fault,drift,pressure,43329099999,india_chennai,2023-04-05T15:00:00+00:00,2023-04-05T21:00:00+00:00,3,10023,drift applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0064,sensor_fault,frozen_sensor,temperature,43279099999,india_chennai,2023-03-18T22:30:00+00:00,2023-03-20T09:30:00+00:00,71,10023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0065,sensor_fault,spike,temperature,43279099999,india_chennai,2023-04-13T11:30:00+00:00,2023-04-13T11:30:00+00:00,1,10023,spike applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0066,sensor_fault,noise,humidity,43279099999,india_chennai,2023-03-30T17:00:00+00:00,2023-04-01T16:30:00+00:00,69,10023,noise applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0067,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","42131099999,42181099999,42182099999,42189099999,42348099999,42361099999",india_delhi,2023-03-24T12:00:00+00:00,2023-03-25T07:00:00+00:00,98,10023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0068,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","42131099999,42181099999,42182099999,42189099999,42348099999,42361099999",india_delhi,2023-04-02T02:30:00+00:00,2023-04-03T07:00:00+00:00,149,10023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0069,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","42131099999,42181099999,42182099999,42189099999,42348099999,42361099999",india_delhi,2023-03-05T14:00:00+00:00,2023-03-06T12:30:00+00:00,119,10023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0070,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","42131099999,42181099999,42182099999,42189099999,42348099999,42361099999",india_delhi,2023-03-14T11:00:00+00:00,2023-03-15T06:30:00+00:00,103,10023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0071,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","42131099999,42181099999,42182099999,42189099999,42348099999,42361099999",india_delhi,2023-04-18T20:00:00+00:00,2023-04-19T18:30:00+00:00,119,10023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0072,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","42131099999,42181099999,42182099999,42189099999,42348099999,42361099999",india_delhi,2023-03-09T02:00:00+00:00,2023-03-10T06:30:00+00:00,157,10023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0073,sensor_fault,bias,humidity,42131099999,india_delhi,2023-04-17T03:00:00+00:00,2023-04-18T03:00:00+00:00,9,10023,bias applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0074,sensor_fault,drift,temperature,42348099999,india_delhi,2023-04-11T01:00:00+00:00,2023-04-12T08:00:00+00:00,61,10023,drift applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0075,sensor_fault,frozen_sensor,temperature,42131099999,india_delhi,2023-04-07T12:00:00+00:00,2023-04-09T03:00:00+00:00,14,10023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0076,sensor_fault,spike,temperature,42181099999,india_delhi,2023-04-17T05:00:00+00:00,2023-04-17T05:00:00+00:00,1,10023,spike applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0077,sensor_fault,noise,temperature,42348099999,india_delhi,2023-03-29T15:30:00+00:00,2023-03-31T03:30:00+00:00,72,10023,noise applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0078,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","43021099999,43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-03-14T00:00:00+00:00,2023-03-14T20:30:00+00:00,130,10023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0079,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-04-01T00:00:00+00:00,2023-04-01T23:00:00+00:00,117,10023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0080,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-03-20T10:30:00+00:00,2023-03-21T01:00:00+00:00,61,10023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0081,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","43021099999,43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-03-11T01:30:00+00:00,2023-03-11T18:00:00+00:00,113,10023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0082,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","43086099999,43128099999,43181099999,43213099999",india_hyderabad,2023-04-15T00:00:00+00:00,2023-04-15T14:30:00+00:00,35,10023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0083,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","43086099999,43128099999,43128599999,43181099999,43213099999",india_hyderabad,2023-04-03T09:00:00+00:00,2023-04-04T04:00:00+00:00,96,10023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0084,sensor_fault,bias,pressure,43128099999,india_hyderabad,2023-03-30T06:30:00+00:00,2023-03-30T21:00:00+00:00,21,10023,bias applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0085,sensor_fault,drift,temperature,43086099999,india_hyderabad,2023-03-28T09:00:00+00:00,2023-03-29T00:00:00+00:00,6,10023,drift applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0086,sensor_fault,frozen_sensor,temperature,43128599999,india_hyderabad,2023-04-04T04:30:00+00:00,2023-04-04T13:30:00+00:00,18,10023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0087,sensor_fault,spike,temperature,43021099999,india_hyderabad,2023-04-18T03:00:00+00:00,2023-04-18T03:00:00+00:00,1,10023,spike applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,policy,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0088,sensor_fault,noise,temperature,43086099999,india_hyderabad,2023-03-29T21:00:00+00:00,2023-03-31T09:00:00+00:00,13,10023,noise applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0089,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-07-31T21:00:00+00:00,2023-08-02T01:30:00+00:00,225,10023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0090,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-08-21T20:30:00+00:00,2023-08-22T21:00:00+00:00,194,10023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0091,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-05-31T03:30:00+00:00,2023-06-01T08:00:00+00:00,208,10023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0092,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-07-26T07:00:00+00:00,2023-07-27T05:00:00+00:00,172,10023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0093,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","42705699999,43233099999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-06-16T15:00:00+00:00,2023-06-17T11:30:00+00:00,148,10023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0094,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","42705699999,43284099999,43295099999,43302599999,43321099999",india_bengaluru,2023-06-26T05:30:00+00:00,2023-06-27T00:30:00+00:00,126,10023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0095,sensor_fault,bias,humidity,43302599999,india_bengaluru,2023-06-08T09:00:00+00:00,2023-06-09T18:00:00+00:00,41,10023,bias applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0096,sensor_fault,drift,pressure,43295099999,india_bengaluru,2023-06-09T03:00:00+00:00,2023-06-11T06:00:00+00:00,18,10023,drift applied to one pressure sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0097,sensor_fault,frozen_sensor,humidity,43233099999,india_bengaluru,2023-07-30T03:00:00+00:00,2023-07-30T12:00:00+00:00,4,10023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0098,sensor_fault,spike,humidity,43321099999,india_bengaluru,2023-08-21T06:30:00+00:00,2023-08-21T06:30:00+00:00,1,10023,spike applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0099,sensor_fault,noise,temperature,43295099999,india_bengaluru,2023-05-25T09:00:00+00:00,2023-05-26T15:00:00+00:00,10,10023,noise applied to one temperature sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0100,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","43245099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-05-21T15:00:00+00:00,2023-05-22T03:30:00+00:00,41,10023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0101,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-08-11T21:00:00+00:00,2023-08-12T16:30:00+00:00,67,10023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0102,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-08-11T06:00:00+00:00,2023-08-11T19:00:00+00:00,48,10023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0103,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-06-15T14:30:00+00:00,2023-06-16T12:00:00+00:00,73,10023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0104,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-07-07T06:00:00+00:00,2023-07-08T02:30:00+00:00,65,10023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-WX-0105,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","43245099999,43275099999,43278099999,43279099999,43329099999,43331099999",india_chennai,2023-06-13T00:00:00+00:00,2023-06-14T00:30:00+00:00,83,10023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0106,sensor_fault,bias,humidity,43275099999,india_chennai,2023-07-26T00:00:00+00:00,2023-07-27T09:00:00+00:00,8,10023,bias applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0107,sensor_fault,drift,humidity,43278099999,india_chennai,2023-05-14T03:00:00+00:00,2023-05-15T15:00:00+00:00,11,10023,drift applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
india_meteorological_s10023_validation,discovery,INDIA_METEOROLOGICAL_S10023_VALIDATION-I8-FLT-0108,sensor_fault,frozen_sensor,humidity,43331099999,india_chennai,2023-07-03T15:00:00+00:00,2023-07-04T00:00:00+00:00,4,10023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.,india,meteorological,10023,,
